Aminocyclopropane carboxylate	Amino-oxoheptanedioate	Dehydroalanine	Aminoadipate semialdehyde	Deoxyribose phosphate	Diaminoheptanedioate	Dihydroxy-methylpentanoate	Aminoisobutanoate	Methylthioadenosine	Pyrroline hydroxycarboxylate	Acetyl-diaminoheptanedioate	Acetylhomoserine	Acetylmuramate	Acetylornithine	Adenine	Dexyguanosine	AICAR	Aminopropiononitrile	Anthranilate	Arginine	Aspartate	Alanine	Carbamoyl-aspartate	Aconitate	Citrate	Citrulline	Cysteine	Deoxyribose	Erythro-methylmalate	Erythro-hydroxyglutamate	Formylmethionine	Fumarate	Galactono-lactone	Glutamate	Glutamine	Glycerate	Guanosine	Hexose phosphate	Histidine	Methylcitrate	Hypoxanthine	Isopropylmalate	Isopropylmaleate	Oxoglutarate	Leucine	Lysine	Malate	Methylmaleate	d-Ala-d-Ala	Noradrenaline	Ornithine	Phenylalanine	Proline	Pyrrole carboxylate	S-adenosylmethionine	Succinate	Succinate semialdehyde	Succinyl-diaminoheptanedioate	Threonine	Tryptophan	Tyrosine	Valine	Aspartate semialdehyde	Dehydro-deoxyrhamnonate	Glyceraldehyde phosphate	Ribose phosphate	Sedoheptulose phosphate
W36662_64	12.567017815413447	 9.8944555113544119	 9.2576298955421876	 9.5947895792076334	7.2484976849805012	8.5411306711720592	5.9418498815146972	10.6174400331950185	 9.7230615637492050	12.771869667733885	 9.1583642794150588	 9.9406644949735075	6.0003578293865667	8.5897770893794352	 9.2808090705376038	7.8876582376603004	9.5264935389447558	 9.3369138091030628	 9.6578295565016479	 9.1819535886057384	11.887099577116391	11.378265098012744	 8.4734366889696826	7.5139750814907424	11.276451732008152	10.0231771894078818	8.9155323563443982	 6.6850322885260329	 9.2269700635568412	 7.8895959680607035	 5.1783307546328547	6.9057500269407734	10.636756965443851	12.848243239007337	7.3454902573089811	10.8190718599581466	7.1882037546309139	11.016387075114192	8.5691799040205456	7.0864635223142916	6.3644191574219109	 9.6690468784026393	7.4227736907744681	 9.4795707223572698	11.466693429673594	 9.2258853651293968	9.2002971288360307	7.1176022248728410	 9.7768061258974193	7.2786618133786565	 8.9797634670705619	11.370643690015626	 9.3413228757179798	9.4653619324533658	7.5748496585468601	9.2738339492158595	8.2387742362369600	 8.6866560387314387	10.770368788067087	 8.2589929698241331	 9.6074773074053557	11.771474127625563	7.4543372260845295	 9.7275821247282046	11.425887461291646	10.1114309609634780	10.849513903524855
W36662_65	13.170864593587007	10.4171628848189819	 9.9195867140672114	 9.3748934514760620	7.2180118035978298	9.0382686291885204	6.6000444754793737	11.3916890706129124	10.3378806636653540	13.369315424015820	 9.3622282965050125	10.6971397513520259	6.0003578293865667	8.7700849988430232	 9.6042746070630454	8.2002689505577102	9.2456929291936500	 9.3644806925115933	 9.6071878019422563	 9.5320755307240379	12.403327606745275	11.895686928326217	 8.5073235996785588	8.1609768777056786	11.983307014752302	10.3881168081098672	9.4622081163092258	 7.8923943196524631	 9.6525550893485867	 8.8627838794486316	 5.1783307546328547	7.0386642902396614	10.967856878157519	13.444342013412006	7.3454902573089811	10.4892303229108279	7.1882037546309139	11.586393438485146	8.9751583445478378	7.6106896394295225	6.3644191574219109	10.3377912899222597	8.0747146557708085	 9.8880332892461027	12.368085927999974	 9.4940336292776237	9.2147031723272015	7.2292089933685482	10.2592160353093291	7.2786618133786565	 9.0029007189740486	12.006741241175769	 9.9901187694010414	9.4461423109619727	8.4000424256547959	9.4778848204930828	8.6609816662677801	 9.4923584410920832	11.317532993894460	 8.6121566310030175	10.0920345062146630	12.252440255105473	7.6708663163522735	 9.6994323740622477	12.090169449612310	10.8495907882512963	11.445173191508882
W36662_66	12.790073348288864	10.0178762024327384	 9.7159844319729363	 9.0564417328776248	7.7119376537972455	8.8836225940849811	6.9762844375078048	10.9194070947218140	 9.9984890581071628	13.011769391743952	 9.3131603739761104	10.2582970899390507	6.0003578293865667	8.3324580318721999	 9.2316730518603176	7.6072629936825216	9.3538083572873987	 9.2559363122875329	 9.7301622811277255	 9.2279986925920241	12.063392290781952	11.547390703155978	 8.1693489333681431	8.0560137220780454	11.606024717570863	 9.9304788126748385	9.1461132436188688	 7.4297606122881392	 9.5337749151604818	 8.2869557894065995	 5.1783307546328547	7.0811729022372267	10.840064976960020	13.065941654123330	7.3454902573089811	10.8039479856180005	7.1882037546309139	11.187291791280634	8.6696640695152460	7.3747709159355681	6.3644191574219109	10.1094471904085292	7.8476325500927544	 9.4783326749122949	12.143364496782068	 9.2204207701889800	9.2851003880823111	7.3871774232169978	 9.9111393486774038	7.2786618133786565	 9.2712690253995031	11.597193373825245	 9.5241934115657507	9.5163791235868072	8.1787659139952709	9.3048339584574400	8.1233830445792421	 8.9663593468166827	10.982988302795327	 8.3960670584642294	 9.7465111567655907	11.971287386851117	7.4716266234005220	 9.6609688111517933	11.690497765679048	10.3988431692245999	11.025960919478820
W45909_67	13.505778733260502	11.1002097444079180	 9.9406635440877658	10.4261794617022723	8.0005760137400426	9.2364027399168620	8.7653830699913140	10.5202527425058712	10.7925397226055839	13.719826373258458	10.3582431249825202	10.7992230995733891	6.7686609968937992	9.1997528001563467	 9.7073971882343777	8.7917531211723876	9.0090142850766419	 9.6376209670564403	 9.9709813993385481	 9.9855129701727616	12.455754049766361	12.367341520707003	 9.5068971600071812	8.2370755306076546	11.362925646105104	11.2016742208459767	9.2835899242778748	 8.0478256047804990	 9.1864249947987222	10.4595641814100500	 6.4240105574855386	7.4125648736700294	11.104896345076853	13.637206527085921	9.0280963687233360	11.3188255876797612	6.7862496257521787	12.456448743869545	8.6689397810452231	9.1313747037120070	7.9651606855213588	10.1134087749066151	7.9785590048109887	10.0772521974132570	12.734558506669746	 9.8645438018771454	8.7595860294159493	7.3799460884289321	10.4395505216349740	6.7788081408327452	10.0062358479886520	12.291683864448244	10.8054925387682275	9.9094077436072912	8.9505997032135927	8.2685617647160132	8.7914868639118602	10.1170506226999350	11.517874392939811	 9.0880025447055832	10.7661991074309551	12.743354807463707	7.9402617399470579	 9.8639301389294367	12.333737890840881	11.5172282361603280	12.412643027959426
W45909_68	13.389005585261339	11.2230856745077059	 9.9029314292404198	10.0867619707856271	7.3196068896352697	9.2195673446277766	8.5073695071315516	10.3192314802315934	10.7772418781469703	13.600074166880390	10.4026212812531309	10.7197947453971079	6.7686609968937992	9.3057260180567756	10.0972117333367422	8.6892569279976133	9.1204816239167332	 9.5034765356867776	10.1397142149340151	 9.9320532368231635	12.324117958440647	12.255065139992620	 9.7377718164345914	8.2981226953830891	11.376845166384197	11.1118921920224150	9.2267294825722654	 8.0873203463664431	 9.1655839780304085	10.4747257019019955	 6.4240105574855386	7.3106694864200064	11.070325625854972	13.579356639301219	9.0280963687233360	11.1276715873484395	6.7862496257521787	12.398958002413021	8.7739790922348782	9.0183716933409226	7.9651606855213588	10.1513393918555028	7.8917440203258771	10.0939889778753074	12.702437862227351	 9.8229567367607515	8.8670310720956795	7.3677702051873375	10.3286467348309152	6.7788081408327452	 9.9650808532312478	12.150603344806802	10.6922874128762988	9.7393665588807767	8.8257697560897981	8.8211223670895240	8.7796835346149216	 9.8655774173553237	11.440684992271319	 9.0885626856755906	10.5460115982467642	12.692618641262035	8.1086875804538927	 9.7891430324145645	12.302707660072651	11.4751337507120361	12.354606906401225
W45909_69	13.225003701305786	10.8610401991904340	 9.8006651763770822	10.2479007889084048	7.9002152140254749	9.0756022851008655	8.2315606553630722	10.2067251776399068	10.7221230334278737	13.446301893800330	10.3244335893518695	10.7067436198508705	6.7686609968937992	8.9689544411715350	10.2255659673393513	8.1055145376404756	9.1994395978440924	 9.2376231999935499	10.5203241125416262	 9.8220894664105884	12.239866181457630	12.078844097951510	 9.6655182702851672	8.2123296643617572	11.388699445597672	10.7516292496984907	8.9798203708050046	 7.9323875738592911	 8.9608556330218914	 9.9132500259508092	 6.4240105574855386	7.4717409002748258	10.986571349035748	13.456838587447882	9.0280963687233360	10.9866556367640644	6.7862496257521787	12.153731850698545	8.5370944958091837	8.6887435964645459	7.9651606855213588	 9.9997847468928622	7.4940936125951385	 9.8898392905312438	12.588345739698608	 9.6989970182776375	9.0034694856014514	7.3754640208964943	10.1785865973438678	6.7788081408327452	 9.7180998571627004	11.993327766244631	10.5635648128759669	9.8391622455582688	8.5416291565247384	8.5125572688536604	8.5804595273430131	 9.5537915261510893	11.344061972832982	 8.8617918142826699	10.3927439853064385	12.530376957765679	7.8077873231944697	 9.9091182553868062	12.070226224897247	11.2102891281622821	12.083440425805703
W60856_70	13.074364131253279	10.9543901772649406	 9.7483339592162981	 8.8573423286826820	7.8859837924621443	9.3936082275389392	8.0122340659592073	10.2218522007000399	10.4875649699071190	13.301789090477580	 9.9505226750508236	10.6654659339853826	6.3590239420599639	9.4633300494019714	10.2142311116183802	8.3176523544138838	9.1659257130089102	 9.2247339113966511	 7.9496036627141624	 9.7527919369521339	12.125418905684340	12.411863068375215	 9.7733856724098587	9.0774679951087052	11.723899917491273	10.9468995851804376	9.3302628578887408	10.5220194040745501	 9.2364788949640744	10.1973950297518332	 6.5666913215007670	7.1464700805751740	11.538159163388984	13.305735487515028	9.1198151488178070	13.4320049426794181	7.0900253765595602	12.427601711891608	9.2861763195314744	8.0058483462681380	8.4087238585330439	10.4199627144408922	8.3156943387808635	 9.8351382522752786	12.912471797527298	 9.1807047848393726	8.9483687626982924	7.1756097426394296	10.2442121819075016	7.2872457029947837	10.0832993198650094	11.854409288111089	11.1658025896884361	9.3377876686424219	8.8790012199695187	8.7395269805946150	8.5682298230206690	 9.8917376334740865	11.867874172040375	 9.0241274803221962	10.6594629488198436	12.988136560721168	8.2063777961478834	 9.3159801507749638	12.369163702537163	11.7046269370535292	12.501688405595367
W60856_71	13.206845633750227	11.0900379483845022	 9.7481617456353611	10.3047849112821606	7.9416293843049770	9.4556847252237475	8.2636626030476972	10.4449001610152923	10.5002657000251371	13.439602152828542	 9.5403682084257966	10.7795115778860318	6.3590239420599639	9.4290147073645834	10.3774623421356225	8.7967957076720271	8.9394706544664793	 9.2371260277540497	 7.5666698405867923	 9.8229730459253481	12.198473107444695	12.749467042182529	10.0278055876375038	9.1919612518140799	11.770243974317822	11.1193207741837394	9.5450441098028218	10.5988477830294379	 9.2717194328752175	10.3122578748255087	 6.5666913215007670	6.9623516553894680	11.665251523286823	13.382999727135090	9.1198151488178070	13.5291794158900327	7.0900253765595602	12.688850293127611	9.2855829176776385	8.2939270215169874	8.4087238585330439	10.5475371057418528	8.5207344879050542	10.0841832412803480	13.058062191434347	 9.6506611011361105	8.7481443123529701	7.8035182415412399	10.3576675240002452	7.2872457029947837	10.0969899813915145	11.980719517110900	11.3165424333179363	9.4583898559153141	8.9023681925439071	8.5731497113244526	8.7778271792909646	 9.8032400108684836	12.092482148077087	 9.3314976325449965	10.7806946434766289	13.172832145471792	8.6326947328397381	 9.5373004075092798	12.557492644838495	11.9212957982514727	12.788793859808870
W60856_72	13.134044028279245	11.0481410781054130	 9.5754756077309171	 9.6312028909003722	7.8906945610190631	9.1782973019721990	7.9195575001198035	10.3551293226521341	10.5734140105896639	13.363512597426862	 9.6124016777438914	10.8838448617047927	6.3590239420599639	9.3836649797757836	10.2016038868956418	8.5705088057012393	8.9995605480559444	 9.1390743165298218	 8.2376049862124550	10.0073871675452715	12.101168765324898	12.431263465486325	10.0722279908954935	9.0783597470257416	11.669013869757725	10.9269788458921440	9.3097011481109675	10.3978824560608132	 9.1757902853917646	10.1788076415172259	 6.5666913215007670	7.2617947760804578	11.588923453159200	13.332556607798248	9.1198151488178070	13.2307915387731789	7.0900253765595602	12.606281242062634	8.6634680722656405	8.1321825928211453	8.4087238585330439	10.3741730665929328	8.2501338196228602	10.0740329630685626	12.773046505924553	 9.4995263245401560	8.5055705963031887	7.0098797714001195	10.2904291180769931	7.2872457029947837	 9.6857016098314617	11.872155004389681	11.1566629308597189	9.6668796561701598	8.9251842461313444	8.4432326797366422	8.7674588517220275	 9.7404347666782716	11.855034022980552	 8.8359007450487255	10.7949805124687330	13.108262592709774	8.2790209394702554	 9.6625382190712532	12.481084065394898	11.8546093839363085	12.697145640330074
W70332_73	13.085027504145156	11.1208564756926567	 9.8282924404523317	 9.3049085035417480	7.7537036383409461	9.2028504961787476	7.5258049235706901	10.5537532597509962	10.4327731984390653	13.310601720618347	 9.9710694049160704	10.2527500510745337	6.1583171339730676	9.3949928077929314	10.6355042318778992	8.7291658565098906	9.0470140537140900	 9.1521145488087789	 9.2477138869504980	 9.6639203933443767	12.341438476714670	12.579780075838904	 9.3900267282485750	9.0888677132559899	11.517925489448043	11.0163694244026136	9.2819247032032006	 9.8063558509383437	 9.4435143095389353	10.0122330782171733	 7.0950029020234844	7.3345116429909973	11.320322040842189	13.248878907980046	9.1034773778728919	10.8236782661697486	7.3482257703361089	12.469540997549799	9.2092703064454753	8.4290765487755426	8.5467515447110216	10.4323349273762886	8.4410779041769626	 9.7263131795990283	12.892064396985395	 9.5948450306384334	8.9916029705472216	7.8220752557365376	10.5140417664723032	6.7110285731536985	 9.8331102684791958	11.688994148410307	10.6171702067559917	9.3552399125207888	8.6703521816508236	8.4392004329200976	8.4248190467389588	 9.7545928777920672	11.843020522314546	 8.8392521242403888	10.5170397829366919	13.147910885165270	8.3243312959560676	 9.5693658351439232	12.737173624715787	11.7670912514712178	12.338023891119255
W70332_74	13.132643093784061	11.3370924041867873	 9.8690549820520328	 8.9112321120227005	8.1470401464685729	9.2677433290699884	8.0201704081415404	10.1350093883104684	10.3816879529337101	13.381558024856789	10.0172778058495968	10.2142172813299243	6.1583171339730676	9.3368837899666275	10.3491073889776271	8.7676253986920223	8.8252123025741636	 9.1861959107954512	 9.3397086315772029	 9.7759602195641673	12.397359093084980	12.578043542477795	 9.8627502021608624	8.9071714244180296	11.728549562782653	11.1406858174754326	9.3829612650968102	 9.6067410279444498	 9.4366886552843372	10.2231638710318204	 7.0950029020234844	7.4311540726950236	11.485050379660338	13.341873730793901	9.1034773778728919	10.4313242703042004	7.3482257703361089	12.556994848088090	9.1050358363002353	8.5932450373808535	8.5467515447110216	10.4810295865165326	8.4136114613321435	 9.8067823855820819	12.791403446735190	 9.7140984720309191	9.0226666648111582	7.7492222224634677	10.5802429752411538	6.7110285731536985	 9.6874392134942990	11.782695317879991	10.6036323286096472	9.5608029614868482	8.6716959146031041	8.3038848357137933	8.5125325493013193	 9.7711273992225181	11.829352162359685	 8.8537708791950465	10.5240429099672852	13.284083535191510	8.0483556429843652	 9.8804337579750214	12.871399417432158	11.9039061945420492	12.406406465359655
W70332_75	13.358759323948060	11.5153838494949685	10.0261561633700520	 9.4369929668441195	7.9034110446153178	9.4434543379053242	8.1556078088524888	10.6482590314560035	10.6109193939478264	13.594246688025185	10.1079023575995990	10.5806796427853680	6.1583171339730676	9.3298599927581236	10.2225906084353770	8.6299237104710489	8.9699323600170118	 9.2214188230332255	 9.5217992977075809	 9.8963546987055668	12.513974505375693	12.667702331454844	 9.8682708655882614	9.3131608321082933	11.810878194185747	11.3457726861812400	9.7003986239214246	 9.9231667727239223	 9.6084854827754071	10.3760091853071224	 7.0950029020234844	7.3871478973440583	11.552494038417372	13.507209210532210	9.1034773778728919	10.9076860168720717	7.3482257703361089	12.645236275531269	8.8960378258444024	8.5349457679765663	8.5467515447110216	10.8647345533683630	8.7791476929849299	 9.7888136965177992	13.059416190384690	 9.6951889884541309	8.7373672725511344	7.6281224283907507	10.7665373907917541	6.7110285731536985	 9.6268717289127679	11.943353070266451	10.7945772476050514	9.6580985975044431	8.8708793947708084	8.6741324547107865	8.4913710572659795	10.1988645650378498	11.925487678319060	 8.7736110293093450	10.5807607451639782	13.291349144279220	8.2864147846706491	 9.7533829870743283	13.008792660226359	11.9457453693617506	12.508355300024673
W91453_76	13.100671870756042	10.1627436081583955	 9.3412493606685825	 9.2739119854709369	7.6932828723966615	8.7665936693171389	7.7222217959139110	10.3574745655968030	10.4219688019191707	13.323772252212480	 9.0333928372262431	10.6910119793158156	7.8128875123748207	8.6661722884655408	10.4118838605064408	8.5899342380082917	9.2460074850588736	 9.1734898258289679	 9.5082557062843875	 9.5290280867733532	11.972484623005149	11.968915169024074	 8.6021839362224526	7.8711881164756434	11.050861034664083	10.1608482260329520	8.9463154873974275	 7.2046639375581165	 9.6131071536988557	 9.7927417894762741	 8.0568360209734013	7.3703334864844390	10.915975660325016	13.301822505380404	8.0809262155567083	 8.9219942158938963	6.0827143470701310	11.345652795461744	8.7326381309171648	7.5153397516564553	7.3103768031725140	 9.6209301243053229	7.4780674370152322	 9.5637915624191283	12.276132998205954	 9.3047075934209094	9.0295425682816735	7.4776630150197150	10.0238818818623887	9.0441899229336435	 9.4806866424156730	11.602421772659895	 9.8252718317584176	9.7030324119354017	8.1337602989993893	8.5177328236323131	8.3342184055391115	 9.2478986007242039	10.880123181268401	 8.6184320727362120	10.3250819432078327	11.853480827462811	7.8345455132399806	 9.8859949002098535	11.515355765559985	10.3605581534161857	11.180582042993983
W91453_77	12.692375690527800	 9.8616489505857281	 9.2784493059525879	 9.7858084779332533	7.5491827551299968	8.2404264499393562	6.4359032429674707	10.4058938529844518	10.1304502293220828	12.935990140241369	 8.6531365988985076	10.3487445640527191	7.8128875123748207	8.2018566294203374	10.3799691595544346	8.6209651252282189	9.1409585168995235	 9.0766472236051428	 9.4130091515161141	 9.1872182015680082	11.552171040586805	11.386726577047359	 8.2654040762294354	7.3485683484216517	10.509160456312349	 9.9229392967056054	8.3344408083092567	 6.6168755646575317	 9.3208985277787413	 9.5926717343280590	 8.0568360209734013	7.4737733617361597	10.688297732802781	12.940201512905347	8.0809262155567083	 8.6746631961385905	6.0827143470701310	10.934907057835595	8.1982775306418958	7.1217718043920799	7.3103768031725140	 9.2900680911872016	7.2648056728445747	 9.3621950519364834	11.922813149238808	 9.0319103841295565	8.7353859917201344	7.3572476473664130	 9.6435768672667290	9.0441899229336435	 9.2323152413597995	11.163771720509088	 9.2517357754447183	9.5901248922192437	7.9658787601527248	8.1878744462020823	8.1279080451418171	 8.7703665419869345	10.570061013349060	 7.9108887077054071	10.0755183847910619	11.446597729346792	7.3039250213045115	 9.7899089647623505	11.108852514229383	 9.6816604588333028	10.755029549062312
W91453_78	12.738645958287110	 9.8546407619820968	 8.9031679464848601	 9.3458189040433091	7.3800231786943815	8.2066462105860083	7.5497030743571809	10.5069583800999116	 9.9667243180601002	12.961089981792909	 8.6508646409387868	10.4799201194137908	7.8128875123748207	8.4021965166488695	10.4359157151763764	8.5712168840077982	9.2087111236274612	 8.9319092915733673	 9.2967387139968576	 9.0067619766493134	11.500840574861108	11.599537854601046	 8.1007216920953429	7.5911938709741049	10.776651466569387	 9.9825818661240469	8.3807441080211671	 6.5530578103887525	 9.4229936990435696	 9.5474117244356957	 8.0568360209734013	7.2025800584485014	10.594304345943021	12.986945876046184	8.0809262155567083	 8.5716741326639045	6.0827143470701310	11.078341723779701	8.5507643991254074	7.1000282107045170	7.3103768031725140	 9.2940906270811983	7.0489658791486844	 9.3312353999826332	11.957592932055620	 8.9268290026187884	9.0688495447153858	7.6189145471357866	 9.6686143904889938	9.0441899229336435	 9.3473341382079465	11.242399689022781	 9.4236313394093969	9.1157182241662262	7.3905574757098371	8.2256639120026005	8.0812380641404431	 8.6985333846305632	10.714881229765933	 8.6140613542392011	 9.9248128738634325	11.478892301391801	7.8369739255822646	 9.5681214654940678	11.212234809082005	10.0672027996994995	10.915451863419829
X78812_79	12.970027273202820	10.7039692614303679	 9.6588382049006452	11.0785614433928181	7.8484145081569308	8.7069058306201033	8.0815984528499509	10.8456976257604065	10.2864342242152063	13.196220399434148	 9.4710518300202295	10.8562784601230486	6.8892153332958577	9.0964920725759626	10.4835188731882223	8.6055283407609160	8.9461945191957533	 9.2543221127095876	 9.6557709487345988	 9.6176507704275433	12.083414624252718	12.214701530009325	 9.6412541109286884	8.2249638385290531	11.057545080074718	10.8035011719275822	9.0540040777458142	 7.6172454658989635	 8.8503401109199515	10.0237595798502159	 8.3815393220739374	7.3403594320336438	11.013912825922727	13.201987222721975	8.8029828412870295	10.5627589450800468	6.7388773053280682	12.355394960491665	8.1557440378096544	8.4489227601725272	7.9906753200657690	 9.5637068316376244	7.5000196319100016	 9.8931157141646544	12.504179416414518	 9.5583024851437610	8.9744512924582551	7.5010537550788641	10.3556934116013064	6.9734020255684204	 9.4789257365853068	11.767927137083232	10.5063908371894339	9.5933740289628524	8.3888533035868598	8.6707915682645140	8.6484236697128196	 9.0568760274807243	11.384560872770214	 8.9031370750821157	10.1742701502276098	12.822783042991501	8.2145000843272911	 9.8162182668603286	12.020686054876196	11.3973809987404877	12.356334836711525
X78812_80	13.134839713882094	10.9948012827101547	 9.9192092938290983	10.9753453764932818	7.4817786462228844	8.8152494505082757	8.2347274484722082	10.7679021039546221	10.5653923664530716	13.367870439953174	 9.7549324976492162	10.9663152094184113	6.8892153332958577	9.2571045136614316	10.4738118490819563	8.1989924140409904	9.0290683215753074	 9.1528778633462586	 9.8781722293267116	 9.9891263169559554	12.392881475243067	13.075397338027605	 9.6870836982992916	8.5184901520397638	11.063960560933412	11.1851167803534040	9.1662905058940041	 7.9408511255440732	 9.1438587441650832	 9.8263108863549622	 8.3815393220739374	7.4939196131312347	11.166171051715081	13.349737882361749	8.8029828412870295	10.2566018242413399	6.7388773053280682	12.357654477655785	9.9239930795015674	8.5055122889142218	7.9906753200657690	 9.7843532894603698	7.6768788981087832	 9.9801155072838750	13.141989072922932	10.0276454121299743	8.8325525750588216	7.5215545066576484	10.5870080899459307	6.9734020255684204	10.9364974019969701	12.170203719610784	10.9196560730085981	9.5969711388480228	8.4803629772315841	8.4365725223069230	8.7778651647465615	 9.2137731816934849	12.103254474405540	10.0236224201310140	10.9450741654490518	13.319900727527811	8.0465995944020534	 9.7834250611764944	12.201345922283798	11.4348154987394626	12.338621859014001
X78812_81	13.170924024592107	11.2009705910435304	 9.8445366940491397	10.7184758413493633	7.9444710588916827	9.0862734565576257	8.2581149924418327	10.6079510404344202	10.6016557812493915	13.379824524102226	10.1165286169182433	11.0883428293533299	6.8892153332958577	9.0307595826788258	10.3708079787353018	8.5051597485566575	9.0347512574133884	 9.1507403514804313	 9.8609519956980325	10.0749018339483278	12.296370810653817	12.297246721839572	 9.8566410376676501	8.3779697975109677	11.077850733683203	10.9379742134341580	8.9660702661958265	 7.7211138785434414	 9.1034252409263186	10.1139466733397896	 8.3815393220739374	7.3977443533037395	11.094174744183480	13.368734437737523	8.8029828412870295	10.2987978773000570	6.7388773053280682	12.343707282508445	8.3825606814184308	8.6148636414937059	7.9906753200657690	 9.6912022838804130	7.5160014961134358	10.0057202884798517	12.511965480770124	 9.8041140109211771	8.7873653300969128	7.3435586136644107	10.5920594274362099	6.9734020255684204	 9.8260841854133272	12.027857319515144	10.7779578232048276	9.7654671391285746	8.6847828548853485	8.4601225204567285	8.7733136677051871	 9.3220767514877441	11.560335477994773	 9.0900440466748780	10.4116262724613815	13.117970354799963	8.1187566185029922	 9.8210886480558504	12.201275130152087	11.4293548797826130	12.333403626600631
X9820_82	13.281432664000871	10.5497255843922666	 9.9703730552446554	10.9882874296101019	7.9882080653182532	9.9052190209912325	8.7192424184943977	10.9537207353847457	10.6345744537351656	13.507871441438345	 9.0780816719028508	10.5632923419733213	8.5883424896658855	8.4332023241160545	10.2193209485430945	8.7231883136851760	8.8259635595735304	 9.2588950265844190	 8.1586794906708509	 9.9529760547463706	12.577961999826654	12.121215050461277	 8.8208647986187145	7.4622180380115521	10.724950197551291	10.4285117981365794	9.0983881287325286	 7.6848851553504769	 9.6486477996044702	 9.8577506018684247	11.2281925056598642	7.4759818971361112	11.135616928185486	13.420936580792040	8.8278333685925521	10.5015640070660350	7.4104477184631072	11.912838857703550	9.1005917624170092	9.1875220828796333	8.3143649729408384	 9.3962661853459295	7.5851162350720260	 9.5890146589832188	12.311195262825679	 9.8048834297631338	8.9167883402838815	7.1614123866648285	10.5231641321316420	5.5531049036529305	 9.9986427200631987	11.917466172801504	10.2517896528076768	9.2738846538796356	8.2511364099087992	8.1663903988746114	8.2685433264080697	 9.8568967740994271	11.311961051474992	 9.0646796280348543	10.2250275718748007	12.447477273920123	7.8591428106537728	 9.9576704294909728	11.847251066564773	10.9531000178737976	11.774873941881038
X9820_83	13.144312458128327	10.0640913206400757	 9.9017513781915412	 9.9312744528614161	7.8116671781161902	9.8027842381837456	8.3405560862127377	10.4785396559533428	10.5113820419492505	13.391384778369238	 9.3624706787056269	10.3347611919044855	8.5883424896658855	8.6515169703996992	10.1731753418804338	8.1723034803298820	9.0997118134803436	 8.9138839217864057	 8.2732146961318023	 9.4806312545885731	12.458201981397815	11.890071352264005	 8.7762220819737422	6.9359115830818379	10.540474865472047	10.4397914930811968	8.9757317028630137	 7.5302919016223937	 9.8035908041757978	 9.9843527051325882	11.2281925056598642	7.6176702186497449	10.993853582256907	13.356578813539725	8.8278333685925521	10.3554860362892729	7.4104477184631072	11.810509804509318	8.6314728366668181	9.2960504851416434	8.3143649729408384	 9.1498334299264954	7.4583789579941575	 9.5452976268952678	12.200913659823607	 9.4272024077009462	8.7736947902441518	6.9375005155096678	10.4972563993163046	5.5531049036529305	 9.4290632474189344	11.820308846519776	10.0569711000096245	9.0247309608547095	8.5377320303505275	7.5636554064059567	8.2912306989315976	 9.6091867443301116	11.248049570902060	 8.8888915118690424	10.2458301001060761	12.430270578032339	7.7412312376080772	 9.8285782814387090	11.838719433895170	10.8411682066294315	11.650718502688536
X9820_84	12.887362105834464	10.0500348736169993	 9.7855149853669445	 9.8840759238827651	7.8397171434213275	9.5893012443747505	7.9905122185337563	10.5117569717272019	10.1011887272327989	13.096433846079607	 9.1490781714141018	10.2245370871782875	8.5883424896658855	8.5653895464760712	10.4350663597586344	8.2162228305338587	9.0434423705023530	 8.8495177962007165	 8.3177080499748381	 9.5293125102960126	12.225552451029120	12.142904250688474	 8.3333854305336885	6.7302210504569109	10.638184079428607	10.1593016121591759	8.4645842923466468	 7.5066716563422293	 9.4976874276386489	 9.8500548361443752	11.2281925056598642	7.4395591047550971	10.958917462834714	13.139804106708237	8.8278333685925521	10.6141303771323763	7.4104477184631072	11.491261247454153	9.0743123208712664	8.9566239510365691	8.3143649729408384	 9.0411446714352230	6.9107875597850157	 9.3655827913986123	12.135400527403213	 9.5482179647382832	9.3950167556681485	6.4251561303889932	10.1490997542272261	5.5531049036529305	 9.8193702489641730	11.595464397588184	 9.8306740220391742	9.3483647436292685	7.8306830318616578	8.5764419262280835	8.0879106604144209	 9.2305921305279863	11.123713187611978	 8.6929126561438377	10.1878988730385025	12.227846011029191	7.4790404277608848	 9.9297859402585082	11.483245986984063	10.5183761943352145	11.301646318626663
